meters,price,bathrooms,category,link,municipality,operation,owner,rooms
350 m²,€ 1.150.000,3+ baños,Piso,https://www.indomio.es/anuncios/95972391/,Alicante - Alacant,Venta,Alicante Costa Blanca Home,1
85 m²,€ 89.900,1 baño,Piso ,https://www.indomio.es/anuncios/95501545/,Alicante - Alacant,Venta,Franquiciado Tecnocasa: OFICINA INMOBILIARIA BENALUA SLU,3
155 m²,€ 236.900,2 baños,Piso,https://www.indomio.es/anuncios/95567575/,Alicante - Alacant,Venta,Alto Inmobiliaria,6
88 m²,€ 205.000,1 baño,Piso,https://www.indomio.es/anuncios/95670821/,Alicante - Alacant,Venta,Fuentes De Inmuebles,3
94 m²,€ 87.000,1 baño,Piso,https://www.indomio.es/anuncios/95805825/,Alicante - Alacant,Venta,Fuentes De Inmuebles,3
72 m² ,€ 69.000,1 baño,Casa rústica,https://www.indomio.es/anuncios/95950783/,Alicante - Alacant,Venta,Inmo Mash Alicante,1
232 m²,€ 369.000,2 baños,Piso,https://www.indomio.es/anuncios/93192727/,Alicante - Alacant,Venta,ébano estudio inmobiliario,6
95 m²,€ 167.900,2 baños,Piso,https://www.indomio.es/anuncios/93698627/,Alicante - Alacant,Venta,Grupo Arai,5
80 m²,€ 489.000,2 baños,Ático,https://www.indomio.es/anuncios/95358869/,Alicante - Alacant,Venta,Elite World Estates,4
,€ 280.000,1 baño,Piso,https://www.indomio.es/anuncios/94264031/,Alicante - Alacant,Venta,VENTANAS AL MAR URBANOVA,4
216 m²,€ 159.075,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/94314779/,Alicante - Alacant,Venta,Abarca Servicios Inmobiliarios,4
,Precio a consultar,1 baño,Piso,https://www.indomio.es/anuncios/94394201/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,2
116 m²,€ 198.000,1 baño,Piso,https://www.indomio.es/anuncios/94413993/,Alicante - Alacant,Venta,Arq`s Gestion Inmobiliaria,3
102 m²,€ 395.000,2 baños,Piso,https://www.indomio.es/anuncios/95887307/,Alicante - Alacant,Venta,Habitalia Alicante,5
244 m²,€ 510.000,3+ baños,Casa adosada,https://www.indomio.es/anuncios/95898727/,Alicante - Alacant,Venta,Mar Y Golf Servicios Inmobiliarios,6
37 m²,€ 65.000,1 baño,Piso,https://www.indomio.es/anuncios/95951595/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,2
910 m²,€ 460.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95948839/,Alicante - Alacant,Venta,Costa Blanca Booking,8
107 m²,€ 47.500,1 baño,Piso,https://www.indomio.es/anuncios/95995913/,Alicante - Alacant,Venta,RE/MAX Inmomás,4
120 m²,€ 290.000,2 baños,Piso,https://www.indomio.es/anuncios/85247103/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,5
280 m² ,€ 1.300.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95703441/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,6
1.200 m² ,€ 3.650.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95718201/,Alicante - Alacant,Venta,Martínez Rincón Servicios Inmobiliarios,9
100 m²,€ 239.000,1 baño,Piso,https://www.indomio.es/anuncios/92849363/,Alicante - Alacant,Venta,Alto Inmobiliaria,3
180 m²,€ 357.000,,Edificio,https://www.indomio.es/anuncios/92952411/,Alicante - Alacant,Venta,Inmo Mash Alicante,
139 m²,€ 275.000,2 baños,Piso,https://www.indomio.es/anuncios/93033837/,Alicante - Alacant,Venta,Twenty Two Real Estate,5
346 m² ,€ 885.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95726945/,Alicante - Alacant,Venta,Albi Juris Realty,8
76 m²,€ 123.000,1 baño,Piso,https://www.indomio.es/anuncios/94893835/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,4
320 m² ,€ 1.250.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/94138851/,Alicante - Alacant,Venta,Neodom,6
60 m² ,€ 129.000,1 baño,Casa rústica,https://www.indomio.es/anuncios/95697239/,Alicante - Alacant,Venta,Mediterranean Properties,3
139 m²,€ 275.000,2 baños,Piso,https://www.indomio.es/anuncios/94736545/,Alicante - Alacant,Venta,S-Villas,5
120 m² ,€ 330.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95469787/,Alicante - Alacant,Venta,Rcinmuebles,5
150 m²,,2 baños,Piso,https://www.indomio.es/anuncios/95489337/,Alicante - Alacant,Venta,Alicante Costa Blanca Home,5
125 m²,€ 790.000,2 baños,Piso,https://www.indomio.es/anuncios/95587419/,Alicante - Alacant,Venta,Toro28 S.L.,5
2.000 m² ,€ 55.000,,Casa rústica,https://www.indomio.es/anuncios/95678193/,Alicante - Alacant,Venta,El Nonno Inmobiliaria,1
85 m²,€ 252.900,2 baños,Piso,https://www.indomio.es/anuncios/95604719/,Alicante - Alacant,Venta,Inmobeach,5
240 m²,€ 450.000,2 baños,Piso,https://www.indomio.es/anuncios/95605137/,Alicante - Alacant,Venta,Inmobeach,6
79 m²,€ 137.000,1 baño,Piso,https://www.indomio.es/anuncios/95617147/,Alicante - Alacant,Venta,Alto Inmobiliaria,4
290 m²,€ 598.000,3 baños,Chalet,https://www.indomio.es/anuncios/95736149/,Alicante - Alacant,Venta,Viva Costa,8
93 m²,€ 183.000,1 baño,Piso,https://www.indomio.es/anuncios/94360877/,Alicante - Alacant,Venta,Fincas Hg,4
240 m²,€ 613.800,2 baños,Piso,https://www.indomio.es/anuncios/94652437/,Alicante - Alacant,Venta,Casas y Pisos Alicante,7
129 m²,€ 250.000,2 baños,Piso,https://www.indomio.es/anuncios/94848979/,Alicante - Alacant,Venta,Inmo Mash Alicante,6
106 m²,€ 295.000,2 baños,Piso,https://www.indomio.es/anuncios/94938739/,Alicante - Alacant,Venta,Abalos,5
125 m² ,€ 137.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/94954297/,Alicante - Alacant,Venta,Kasalista,4
122 m² ,€ 250.000,2 baños,Piso,https://www.indomio.es/anuncios/94980311/,Alicante - Alacant,Venta,Costa Blanca Eiendom,6
100 m²,€ 271.000,2 baños,Piso,https://www.indomio.es/anuncios/95222187/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,4
58 m²,€ 265.000,1 baño,Piso,https://www.indomio.es/anuncios/95286841/,Alicante - Alacant,Venta,Andalumar,2
83 m²,€ 175.000,2 baños,Piso,https://www.indomio.es/anuncios/95938047/,Alicante - Alacant,Venta,Solkasa,5
171 m²,€ 445.000,3 baños,Chalet,https://www.indomio.es/anuncios/95983769/,Alicante - Alacant,Venta,Viva Costa,7
155 m²,€ 450.000,2 baños,Piso,https://www.indomio.es/anuncios/85247085/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,4
210 m² ,€ 618.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95678181/,Alicante - Alacant,Venta,El Nonno Inmobiliaria,5
643 m²,€ 6.690.000,,Edificio,https://www.indomio.es/anuncios/94244891/,Alicante - Alacant,Venta,Alispain Properties Costablanca,
140 m² ,€ 239.999,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95683915/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,5
250 m²,€ 590.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94793049/,Alicante - Alacant,Venta,Albor Inmobiliaria,8
290 m²,€ 585.000,3+ baños,Casa adosada,https://www.indomio.es/anuncios/95220559/,Alicante - Alacant,Venta,CarmenUlloa Real Estate,5
149 m²,€ 470.000,2 baños,Piso,https://www.indomio.es/anuncios/95323935/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,6
262 m²,€ 550.000,3 baños,Casa adosada,https://www.indomio.es/anuncios/95364887/,Alicante - Alacant,Venta,Azulcasa,7
121 m²,€ 220.000,2 baños,Piso,https://www.indomio.es/anuncios/95410655/,Alicante - Alacant,Venta,Inmo Gallery,6
78 m²,€ 100.000,1 baño,Piso,https://www.indomio.es/anuncios/95436701/,Alicante - Alacant,Venta,Arq`s Gestion Inmobiliaria,3
239 m² ,€ 525.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95447079/,Alicante - Alacant,Venta,Abarca Servicios Inmobiliarios,8
263 m²,€ 485.000,3 baños,Casa adosada ,https://www.indomio.es/anuncios/95346555/,Alicante - Alacant,Venta,,8
98 m²,€ 130.000,,Piso,https://www.indomio.es/anuncios/95485755/,Alicante - Alacant,Venta,Costasueños,3
145 m²,€ 380.000,2 baños,Piso,https://www.indomio.es/anuncios/95972387/,Alicante - Alacant,Venta,Alicante Costa Blanca Home,5
108 m²,€ 243.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94965867/,Alicante - Alacant,Venta,Inmo Mash Alicante,5
120 m²,€ 821.000,2 baños,Piso,https://www.indomio.es/anuncios/85044303/,Alicante - Alacant,Venta,Servicasa Elche,6
350 m²,€ 259.900,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/89252803/,Alicante - Alacant,Venta,Inmobiliarias I.M.C.,5
179 m²,€ 350.000,2 baños,Piso,https://www.indomio.es/anuncios/90565893/,Alicante - Alacant,Venta,Alispain Properties Costablanca,9
100 m²,€ 82.000,1 baño,Piso,https://www.indomio.es/anuncios/93365385/,Alicante - Alacant,Venta,Topbrokers,3
19 m²,Precio a consultar,,Piso,https://www.indomio.es/anuncios/94394417/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,
865 m² ,€ 1.200.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/92619497/,Alicante - Alacant,Venta,Eden Casas Alicante,10
105 m²,€ 69.500,1 baño,Piso,https://www.indomio.es/anuncios/94603217/,Alicante - Alacant,Venta,Aliseda Inmobiliaria,5
100 m²,€ 780.000,2 baños,Piso,https://www.indomio.es/anuncios/93864811/,Alicante - Alacant,Venta,Servicasa Elche,5
217 m²,€ 790.000,3 baños,Piso,https://www.indomio.es/anuncios/85311717/,Alicante - Alacant,Venta,Azulcasa,7
155 m²,€ 390.000,2 baños,Piso,https://www.indomio.es/anuncios/82932100/,Alicante - Alacant,Venta,Alto Inmobiliaria,5
400 m² ,€ 850.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95723771/,Alicante - Alacant,Venta,Azulcasa,7
150 m²,€ 490.000,2 baños,Piso,https://www.indomio.es/anuncios/89105991/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,6
89 m² ,€ 398.000,2 baños,Piso,https://www.indomio.es/anuncios/95430663/,Alicante - Alacant,Venta,Six Seconds Properties,6
100 m²,€ 195.000,2 baños,Piso,https://www.indomio.es/anuncios/95388109/,Alicante - Alacant,Venta,Spaintur Servicios Inmobiliarios,5
188 m²,€ 635.000,3 baños,Piso,https://www.indomio.es/anuncios/91780945/,Alicante - Alacant,Venta,Inmo Gallery,7
273 m²,€ 464.000,3 baños,Casa adosada,https://www.indomio.es/anuncios/95295839/,Alicante - Alacant,Venta,INMOBILIARIA EUROGARDEN,8
167 m²,€ 445.000,2 baños,Piso,https://www.indomio.es/anuncios/95299043/,Alicante - Alacant,Venta,Exp España,4
94 m²,€ 187.000,1 baño,Piso,https://www.indomio.es/anuncios/95340515/,Alicante - Alacant,Venta,RualCasa,3
200 m²,€ 465.000,2 baños,Piso,https://www.indomio.es/anuncios/95469735/,Alicante - Alacant,Venta,Rcinmuebles,5
70 m²,€ 82.000,1 baño,Piso,https://www.indomio.es/anuncios/95499765/,Alicante - Alacant,Venta,Solkasa,3
85 m²,€ 72.260,2 baños,Piso,https://www.indomio.es/anuncios/95838275/,Alicante - Alacant,Venta,Abarca Servicios Inmobiliarios,5
135 m²,€ 385.000,2 baños,Piso,https://www.indomio.es/anuncios/95496525/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,6
200 m² ,€ 654.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95720059/,Alicante - Alacant,Venta,Golden Group Realty,6
117 m²,€ 255.000,2 baños,Piso,https://www.indomio.es/anuncios/85679349/,Alicante - Alacant,Venta,Chapi Inmobiliaria,6
150 m²,€ 849.000,2 baños,Chalet,https://www.indomio.es/anuncios/88429055/,Alicante - Alacant,Venta,Alto Inmobiliaria,5
86 m²,€ 78.000,1 baño,Piso,https://www.indomio.es/anuncios/91259121/,Alicante - Alacant,Venta,Arq`s Gestion Inmobiliaria,4
136 m²,€ 389.000,2 baños,Piso,https://www.indomio.es/anuncios/91506839/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,6
96 m²,€ 189.999,2 baños,Piso,https://www.indomio.es/anuncios/92511137/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,5
240 m²,€ 191.000,1 baño,Casa rústica,https://www.indomio.es/anuncios/92653309/,Alicante - Alacant,Venta,Kaiser & Wolf,6
200 m²,€ 350.000,3 baños,Dúplex,https://www.indomio.es/anuncios/92694597/,Alicante - Alacant,Venta,Topbrokers,8
103 m²,€ 156.350,2 baños,Piso,https://www.indomio.es/anuncios/93625147/,Alicante - Alacant,Venta,Abarca Servicios Inmobiliarios,5
139 m²,€ 275.000,2 baños,Piso,https://www.indomio.es/anuncios/95581355/,Alicante - Alacant,Venta,INMOBILIARIA MEDIMAR,5
121 m²,€ 345.000,2 baños,Piso,https://www.indomio.es/anuncios/95605253/,Alicante - Alacant,Venta,Inmobeach,7
85 m²,€ 108.000,1 baño,Piso ,https://www.indomio.es/anuncios/95723859/,Alicante - Alacant,Venta,Franquiciado Tecnocasa: ESTUDIO INMOBILIARIO MUSEO ARQUEOLOGICO SLU,5
49 m²,€ 179.900,1 baño,Piso,https://www.indomio.es/anuncios/95848463/,Alicante - Alacant,Venta,Maser World Properties,2
140 m²,€ 275.900,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95810909/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,6
400 m² ,€ 2.000.000,3+ baños,Chalet,https://www.indomio.es/anuncios/95898795/,Alicante - Alacant,Venta,Mar Y Golf Servicios Inmobiliarios,6
175 m²,€ 2.200.000,3 baños,Piso,https://www.indomio.es/anuncios/95898827/,Alicante - Alacant,Venta,Mar Y Golf Servicios Inmobiliarios,7
436 m² ,€ 765.000,3 baños,Chalet,https://www.indomio.es/anuncios/95945705/,Alicante - Alacant,Venta,Home Target Inmobiliaria,7
300 m² ,€ 445.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94662135/,Alicante - Alacant,Venta,CENTURY 21 Liberty Home,9
139 m² ,€ 1.200.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95725693/,Alicante - Alacant,Venta,CarmenUlloa Real Estate,6
270 m²,€ 330.750,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94809423/,Alicante - Alacant,Venta,Solkasa,7
129 m²,€ 377.000,2 baños,Piso,https://www.indomio.es/anuncios/95113735/,Alicante - Alacant,Venta,Fuentes De Inmuebles,5
80 m²,€ 280.000,1 baño,Piso,https://www.indomio.es/anuncios/95245841/,Alicante - Alacant,Venta,Fuentes De Inmuebles,3
400 m²,€ 860.000,3+ baños,Casa adosada,https://www.indomio.es/anuncios/95262875/,Alicante - Alacant,Venta,Nat Inmobiliaria,7
102 m²,€ 605.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95435035/,Alicante - Alacant,Venta,RuralCoast,6
110 m²,€ 180.000,1 baño,Piso,https://www.indomio.es/anuncios/96002067/,Alicante - Alacant,Venta,Channel Group,1
77 m²,€ 126.000,1 baño,Piso,https://www.indomio.es/anuncios/94393629/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,3
500 m² ,€ 980.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95708141/,Alicante - Alacant,Venta,Inmo Mash Alicante,10
,€ 170.000,2 baños,Piso,https://www.indomio.es/anuncios/95599669/,Alicante - Alacant,Venta,Abarca Servicios Inmobiliarios,5
173 m²,€ 390.000,2 baños,Piso,https://www.indomio.es/anuncios/91034415/,Alicante - Alacant,Venta,Abarca Servicios Inmobiliarios,6
300 m² ,€ 2.229.999,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95697369/,Alicante - Alacant,Venta,Esperanza Servicios Inmobiliarios,8
118 m²,€ 245.000,2 baños,Piso,https://www.indomio.es/anuncios/92786095/,Alicante - Alacant,Venta,Alispain Properties Costablanca,4
200 m² ,€ 415.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95693527/,Alicante - Alacant,Venta,Buenos Pisos,9
409 m² ,€ 630.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/93752359/,Alicante - Alacant,Venta,RualCasa,6
60 m²,€ 79.000,1 baño,Piso,https://www.indomio.es/anuncios/95753935/,Alicante - Alacant,Venta,Fincas Hg,4
210 m²,€ 575.000,3 baños,Casa adosada,https://www.indomio.es/anuncios/95898719/,Alicante - Alacant,Venta,Mar Y Golf Servicios Inmobiliarios,7
95 m²,€ 79.000,1 baño,Piso,https://www.indomio.es/anuncios/95969625/,Alicante - Alacant,Venta,Inmofreelance,5
400 m²,€ 450.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/67651951/,Alicante - Alacant,Venta,Fincas Quer,11
84 m²,€ 190.000,1 baño,Piso,https://www.indomio.es/anuncios/94938473/,Alicante - Alacant,Venta,Inmobiliaria Aitana,2
140 m²,€ 290.000,2 baños,Piso,https://www.indomio.es/anuncios/95802677/,Alicante - Alacant,Venta,Inmobiliaria Aitana,5
143 m²,€ 246.000,2 baños,Piso,https://www.indomio.es/anuncios/85237373/,Alicante - Alacant,Venta,San Jose Inversiones,5
83 m²,€ 289.900,2 baños,Piso,https://www.indomio.es/anuncios/94393927/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,5
76 m²,€ 137.500,1 baño,Piso,https://www.indomio.es/anuncios/95337957/,Alicante - Alacant,Venta,Toro28 S.L.,3
80 m²,€ 138.900,1 baño,Piso,https://www.indomio.es/anuncios/95498599/,Alicante - Alacant,Venta,Grupo Arai,4
113 m²,€ 149.000,2 baños,Piso,https://www.indomio.es/anuncios/95463229/,Alicante - Alacant,Venta,Grupo Arai,6
128 m²,€ 475.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95469785/,Alicante - Alacant,Venta,Rcinmuebles,7
217 m²,€ 790.000,3 baños,Piso,https://www.indomio.es/anuncios/95489349/,Alicante - Alacant,Venta,Alicante Costa Blanca Home,7
120 m²,€ 440.000,2 baños,Piso,https://www.indomio.es/anuncios/95972389/,Alicante - Alacant,Venta,Alicante Costa Blanca Home,5
107 m² ,€ 259.900,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95717431/,Alicante - Alacant,Venta,Rcinmuebles,5
81 m²,€ 146.900,1 baño,Piso,https://www.indomio.es/anuncios/95511095/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,4
154 m²,€ 297.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94538807/,Alicante - Alacant,Venta,Medland Spain,5
72 m²,€ 230.000,2 baños,Piso,https://www.indomio.es/anuncios/94499605/,Alicante - Alacant,Venta,Immo Altea,4
300 m²,€ 350.000,3+ baños,Piso,https://www.indomio.es/anuncios/94772743/,Alicante - Alacant,Venta,Albor Inmobiliaria,10
125 m²,€ 330.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94833285/,Alicante - Alacant,Venta,IM Properties Real Estate,5
129 m²,€ 259.000,2 baños,Piso,https://www.indomio.es/anuncios/94885363/,Alicante - Alacant,Venta,Maison Spain,6
140 m²,€ 520.000,2 baños,Piso,https://www.indomio.es/anuncios/94979455/,Alicante - Alacant,Venta,Alto Inmobiliaria,6
110 m²,,2 baños,Piso,https://www.indomio.es/anuncios/95052241/,Alicante - Alacant,Venta,Solkasa,4
150 m²,€ 380.000,2 baños,Piso,https://www.indomio.es/anuncios/95020071/,Alicante - Alacant,Venta,AM Homes,6
75 m²,€ 268.000,1 baño,Piso,https://www.indomio.es/anuncios/95997447/,Alicante - Alacant,Venta,Fuentes De Inmuebles,2
132 m²,€ 275.000,2 baños,Piso,https://www.indomio.es/anuncios/86632119/,Alicante - Alacant,Venta,Solkasa,5
250 m² ,€ 410.000,2 baños,Casa rústica,https://www.indomio.es/anuncios/95429307/,Alicante - Alacant,Venta,Alicante Real Estate,6
140 m²,€ 550.000,2 baños,Piso,https://www.indomio.es/anuncios/92782589/,Alicante - Alacant,Venta,Toro28 S.L.,5
150 m²,€ 825.000,2 baños,Piso,https://www.indomio.es/anuncios/92946405/,Alicante - Alacant,Venta,Alto Inmobiliaria,5
139 m²,€ 275.000,2 baños,Piso,https://www.indomio.es/anuncios/93824709/,Alicante - Alacant,Venta,Andalumar,5
87 m²,€ 239.999,1 baño,Piso,https://www.indomio.es/anuncios/93497555/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,3
180 m²,€ 289.000,2 baños,Chalet,https://www.indomio.es/anuncios/93711633/,Alicante - Alacant,Venta,Inmofergui,5
141 m² ,€ 139.900,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95720547/,Alicante - Alacant,Venta,Idealpisos,6
272 m² ,€ 635.000,3+ baños,Casa adosada,https://www.indomio.es/anuncios/95693943/,Alicante - Alacant,Venta,Margamora,7
115 m²,€ 425.000,2 baños,Piso,https://www.indomio.es/anuncios/95586961/,Alicante - Alacant,Venta,Albor Inmobiliaria,5
461 m²,€ 1.450.000,,Edificio,https://www.indomio.es/anuncios/95664809/,Alicante - Alacant,Venta,mariatomasa.com,
86 m²,€ 144.000,,Piso,https://www.indomio.es/anuncios/95661713/,Alicante - Alacant,Venta,Núcleo Inmobiliaria,3
223 m²,€ 465.000,2 baños,Piso,https://www.indomio.es/anuncios/95784059/,Alicante - Alacant,Venta,ébano estudio inmobiliario,6
114 m²,€ 165.000,2 baños,Piso,https://www.indomio.es/anuncios/95792909/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,6
95 m²,€ 99.000,1 baño,Piso,https://www.indomio.es/anuncios/95804735/,Alicante - Alacant,Venta,Margamora,3
159 m²,€ 498.000,2 baños,Piso,https://www.indomio.es/anuncios/95828409/,Alicante - Alacant,Venta,CarmenUlloa Real Estate,4
287 m²,€ 590.000,3+ baños,Casa adosada,https://www.indomio.es/anuncios/90241987/,Alicante - Alacant,Venta,Arq`s Gestion Inmobiliaria,5
71 m²,€ 282.000,1 baño,Piso,https://www.indomio.es/anuncios/90265591/,Alicante - Alacant,Venta,Mgi Inmobiliaria,3
131 m²,€ 550.000,2 baños,Piso,https://www.indomio.es/anuncios/91323259/,Alicante - Alacant,Venta,Fincas Hg,5
